filename,window_end_sec,cardiac_hr_snr,hr_bpm,nrmse_chronos,nrmse_timesfm,latency_chronos_ms,latency_timesfm_ms
B_C_B_C_B_isometric_2.txt,88.0,0.40836057945153137,60.0,0.5218862295150757,0.26446637511253357,895.1133000000482,561.6794000006848
B_C_B_C_B_isometric_2.txt,93.0,0.06433993594916955,60.0,0.6053532361984253,0.6064125895500183,883.0530000004728,601.2117999998736
B_C_B_C_B_isometric_2.txt,98.0,0.08138724265824038,60.0,1.0630968809127808,0.9809312224388123,952.5832999997874,612.1722000007139
B_C_B_C_B_isometric_2.txt,103.0,0.13589411686123534,75.0,0.4673554003238678,0.47525274753570557,835.4103000001487,603.0368000001545
B_C_B_C_B_isometric_2.txt,108.0,0.0,60.0,0.9092958569526672,0.0643867626786232,872.4636000006285,626.0969000004479
B_C_B_C_B_isometric_2.txt,113.0,0.0,60.0,0.7195878028869629,0.8086347579956055,830.8039000003191,614.6738000006735
B_C_B_C_B_isometric_2.txt,118.0,0.0,60.0,0.5808044672012329,0.48516473174095154,830.3086999994775,658.9522000003853
B_C_B_C_B_isometric_2.txt,123.0,0.007285557613570799,60.0,0.6784011721611023,0.6522828936576843,850.6663999996817,605.1190999996834
B_C_B_C_B_isometric_2.txt,128.0,0.015535043562475178,60.0,0.5240767598152161,0.7193546295166016,861.6195000004154,633.6279999995895
B_C_B_C_B_isometric_2.txt,133.0,0.14299018879021952,75.0,0.6611033082008362,0.683681070804596,854.6976999996332,656.9389000005685
B_C_B_C_B_isometric_2.txt,138.0,0.22176237515541386,60.0,0.21130794286727905,0.22455650568008423,854.4334999996863,655.1030999999057
B_C_B_C_B_isometric_2.txt,143.0,0.4669284656649959,60.0,0.23228402435779572,0.5388805866241455,835.616299999856,640.2004999999917
B_C_B_C_B_isometric_2.txt,148.0,0.6515753132838885,75.0,0.9599452614784241,0.30370065569877625,783.6397999999463,688.2825000002413
Baseline_isometrico_baseline.txt,8.0,0.009445878420630858,75.0,0.6438713073730469,0.6067169904708862,789.5528000008198,627.7975000002698
Baseline_isometrico_baseline.txt,13.0,0.004626719125068014,60.0,0.35510408878326416,0.2746467590332031,864.6795999993628,685.3484000002936
Baseline_isometrico_baseline.txt,18.0,0.004152049696429884,60.0,0.9980123043060303,0.6263665556907654,786.7119000002276,666.3474999995742
Baseline_isometrico_baseline.txt,23.0,0.035423093438380834,60.0,0.6783310174942017,0.5591318011283875,856.7597999999634,741.9992999994065
Baseline_isometrico_baseline.txt,28.0,0.020951827084788238,60.0,1.1780468225479126,1.0912659168243408,701.6418000002886,671.5525999998135
Baseline_isometrico_baseline.txt,33.0,0.08768362452807313,90.0,0.28135916590690613,0.31125926971435547,751.1223999999856,770.0692999997045
Baseline_isometrico_baseline.txt,38.0,0.07779046380678017,75.0,0.3974529206752777,0.2832960784435272,752.923699999883,644.7868000004746
Baseline_isometrico_baseline.txt,43.0,0.02150996820621105,60.0,0.7137693166732788,0.7262402772903442,761.3458000005267,715.1677000001655
Baseline_isometrico_baseline.txt,48.0,0.015716337917241086,75.0,0.37835007905960083,0.29705652594566345,785.4288999997152,626.411399999597
Baseline_isometrico_baseline.txt,53.0,0.015940413283859416,75.0,0.6098222732543945,0.5041874051094055,773.6441999995805,685.8848000001672
Baseline_isometrico_baseline.txt,58.0,0.011677554940253703,75.0,0.3212956190109253,0.5103234648704529,791.9842999999673,675.7012999996732
Branco_BDireito.txt,8.0,0.08787246485245047,60.0,0.21758762001991272,0.2995780408382416,810.4081000001315,661.8435000000318
Branco_BDireito.txt,13.0,0.057713899709135444,60.0,0.48084473609924316,0.4038376212120056,805.0452000006771,651.492099999814
Branco_BDireito.txt,18.0,0.14901862275233102,60.0,0.23232252895832062,0.34171029925346375,858.8243000003786,595.0370000000476
Branco_BDireito.txt,23.0,0.11073067868785591,60.0,0.5339076519012451,0.4837399125099182,894.4837999997617,621.2371999999959
Branco_BDireito.txt,28.0,0.14999618864841405,60.0,0.34808096289634705,0.4445533752441406,911.7080000005444,546.1554999992586
Branco_BDireito.txt,33.0,0.11342981460950358,60.0,0.5829935669898987,0.23241062462329865,886.7341999994096,600.2134000000297
Branco_BDireito.txt,38.0,0.1744963049671023,60.0,0.33388522267341614,0.3573206663131714,893.161400000281,510.08490000003803
Branco_BDireito.txt,43.0,0.1282783305783412,60.0,0.3913101553916931,0.402142733335495,877.1813000003021,570.2456999997594
Branco_BDireito.txt,48.0,0.08880121030579659,60.0,0.8273324966430664,0.8038398623466492,898.4971999998379,530.2732999998625
Branco_BDireito.txt,53.0,0.1681922430890884,60.0,0.250530481338501,0.4793756902217865,904.6326999996381,580.2551999995558
Branco_BDireito.txt,58.0,0.16165701907305388,60.0,0.42460641264915466,0.5323007106781006,952.0523000001049,545.5063999997947
Branco_BDireito.txt,63.0,0.12271279329413061,60.0,0.25016310811042786,0.37078621983528137,901.9491999997626,534.8987999996098
Branco_BDireito.txt,68.0,0.1272252748542718,60.0,0.2326662838459015,0.2568114995956421,975.6949000002351,481.75240000000485
Branco_BDireito.txt,73.0,0.17427043562761493,60.0,0.1891205757856369,0.3681727945804596,1014.3027000003713,495.9963000001153
Branco_BDireito.txt,78.0,0.1326619010683204,60.0,0.6687938570976257,0.40751388669013977,964.6452999995745,541.8511000007129
Branco_BDireito.txt,83.0,0.16711834173147,60.0,0.7429627180099487,0.6011898517608643,936.0853999996834,488.05689999971946
Branco_BDireito.txt,88.0,0.16375584007680447,60.0,0.2872520685195923,0.1471947282552719,1048.2882999995127,459.53300000019226
Branco_BDireito.txt,93.0,0.11794052489071966,60.0,0.16918186843395233,0.337910920381546,1044.2990999999893,502.8699000004053
Branco_BDireito.txt,98.0,0.18813872698302433,60.0,0.2116352617740631,0.3060319125652313,956.9586000006893,515.3052999994543
Branco_BDireito.txt,103.0,0.1331050179996597,60.0,0.28000393509864807,0.1529410034418106,939.3144000005123,480.9556000000157
Branco_BDireito.txt,108.0,0.1601710865549278,60.0,0.36243119835853577,0.21241392195224762,1022.6050000001123,495.18149999948946
Branco_BDireito.txt,113.0,0.18496209384337406,60.0,0.26773133873939514,0.12589068710803986,972.6556000005075,485.755199999403
Branco_BDireito.txt,118.0,0.15376290109683974,60.0,0.25897419452667236,0.38842737674713135,1035.0469000004523,496.6703999998572
Branco_BDireito.txt,123.0,0.17948849479576895,60.0,0.869772732257843,0.27205634117126465,1077.3782000005667,473.8160000006246
Branco_BDireito.txt,128.0,0.20928792328779275,60.0,0.16817250847816467,0.20666050910949707,941.4637999998376,460.8038000005763
Branco_BDireito.txt,133.0,0.17621974393340228,60.0,0.4379176199436188,0.13752588629722595,926.8279999996594,476.2660999995205
Branco_BDireito.txt,138.0,0.17455243538958634,60.0,0.3920994699001312,0.49297311902046204,905.7763999999224,490.8691999999064
Branco_BDireito.txt,143.0,0.16665198723188016,60.0,0.37879419326782227,0.18769901990890503,895.6730999998399,463.5091000000102
Branco_BDireito.txt,148.0,0.14818871440287204,60.0,0.31522947549819946,0.36665958166122437,921.8141000001197,500.503000000208
Branco_BDireito.txt,153.0,0.16799509248249367,60.0,0.27934372425079346,0.21420519053936005,969.1344000002573,511.5329999998721
Branco_BDireito.txt,158.0,0.16131509457702697,60.0,0.29694604873657227,0.44041308760643005,959.202600000026,551.6629999992801
Branco_BDireito.txt,163.0,0.16222358451757599,60.0,0.12929518520832062,0.3412248492240906,945.5574000003253,576.1648999996396
Branco_BDireito.txt,168.0,0.14804589754983014,60.0,0.3277069330215454,0.22486251592636108,903.3096999992267,641.1408000003576
Branco_BDireito.txt,173.0,0.15058028459668746,60.0,0.2968165874481201,0.22765590250492096,791.2015000001702,591.1436999995203
Branco_BDireito.txt,178.0,0.18413220515462425,60.0,0.6471342444419861,0.6229678988456726,786.7378999999346,611.9128999998793
Branco_BDireito.txt,183.0,0.16949796387510416,60.0,0.3651738166809082,0.22324113547801971,808.2345000002533,657.0388000000094
Branco_BDireito.txt,188.0,0.19687853663035032,60.0,0.3068748712539673,0.30423882603645325,819.2158000001655,641.5515999997297
Branco_BDireito.txt,193.0,0.21958745287242498,60.0,0.6909228563308716,0.22890791296958923,812.7070999998978,721.6397000001962
Branco_BDireito.txt,198.0,0.2287900751816163,60.0,0.36670178174972534,0.3419114649295807,760.8737999998993,627.9308000002857
Branco_BDireito.txt,203.0,0.21580116041073621,60.0,0.4619772434234619,0.3316022753715515,775.9789000001547,681.8852999995215
Branco_BDireito.txt,208.0,0.1742780823663922,60.0,0.7057317495346069,0.6128208041191101,771.8119999999544,640.1915000005829
Branco_BDireito.txt,213.0,0.1616617920989407,60.0,0.47877225279808044,0.17892412841320038,760.7548000005409,680.9740000007878
Branco_BDireito.txt,218.0,0.15473247027833373,60.0,0.5221747159957886,0.4350614547729492,743.6772999999448,718.9418999996633
Branco_BDireito.txt,223.0,0.209159786365559,60.0,0.23362281918525696,0.25520360469818115,750.0258000000031,658.7534000000232
Branco_BDireito.txt,228.0,0.17307240204222338,60.0,0.27172040939331055,0.1999320089817047,761.9808000008561,730.1200999991124
Branco_BDireito.txt,233.0,0.1844675031466798,60.0,0.3441920280456543,0.3875253200531006,717.3972999999023,686.7808999995759
Branco_BDireito.txt,238.0,0.1530449074073253,60.0,0.698571503162384,0.5802017450332642,768.0766999992557,721.8126999996457
Branco_BDireito.txt,243.0,0.15427665529071852,60.0,0.4598143696784973,0.5897443294525146,867.9161000000022,691.6755000002013
Branco_BDireito.txt,248.0,0.14169172472633076,60.0,0.3079768717288971,0.3302018940448761,803.7180000001172,697.3688999996739
Branco_BDireito.txt,253.0,0.1553762828873617,60.0,0.3604324758052826,0.46182748675346375,776.8771999999444,616.9323000003715
Branco_BDireito.txt,258.0,0.1908661683605192,60.0,0.2822016477584839,0.1269979178905487,889.9640999998155,688.3372000002055
Branco_BDireito.txt,263.0,0.12062483786925692,60.0,0.30254846811294556,0.17897701263427734,910.3038000002925,611.2717000005432
Branco_BDireito.txt,268.0,0.13253766140101803,60.0,0.8921422958374023,0.40388238430023193,844.7597999993377,676.8603000000439
Branco_BDireito.txt,273.0,0.16075064682761084,60.0,0.18895623087882996,0.17186661064624786,870.9098999997877,611.3590999993903
Branco_BDireito.txt,278.0,0.33758800812555156,60.0,0.45875176787376404,0.4065364897251129,901.2223999998241,661.7554999993445
Branco_BDireito.txt,283.0,0.2212824039460483,60.0,0.7827339172363281,0.3637341856956482,822.1684000000096,607.3401000003287
Branco_BDireito.txt,288.0,0.1612997159429527,60.0,0.22342947125434875,0.21419043838977814,826.7287999997279,618.9785999995365
Branco_BDireito.txt,293.0,0.16510416482756302,60.0,0.7487719058990479,0.15738341212272644,852.2700000003169,565.0409999998374
Branco_BDireito.txt,298.0,0.17595409928838945,60.0,0.5415843725204468,0.3002588450908661,871.7804000007163,591.8888000005609
Branco_BDireito.txt,303.0,0.1941456446353302,60.0,0.49734342098236084,0.33346548676490784,886.7965999997978,528.0648999996629
Branco_BDireito.txt,308.0,0.18770129030118726,60.0,0.3292003571987152,0.2803594768047333,906.5007999997761,544.8555999992095
Branco_BDireito.txt,313.0,0.17829503011521533,60.0,0.3717133700847626,0.30371057987213135,933.6610999998811,531.6939000003913
Branco_BDireito.txt,318.0,0.17960744063227685,60.0,0.46378979086875916,0.23366931080818176,974.1033999998763,505.1418000002741
Branco_BDireito.txt,323.0,0.1994431772694605,60.0,0.23569293320178986,0.31604862213134766,996.9265999998242,495.5768999998327
Branco_BDireito.txt,328.0,0.17063630016364428,60.0,0.5452359914779663,0.5196524262428284,985.8131000000867,477.16050000053656
Branco_BDireito.txt,333.0,0.15293410328871268,60.0,0.2334592342376709,0.2557085156440735,941.4772999998604,536.6161000001739
Branco_BDireito.txt,338.0,0.22478832860460593,60.0,0.6803319454193115,0.40989598631858826,1022.9569000002812,502.87220000063826
Branco_BDireito.txt,343.0,0.23058418695425445,60.0,0.26031023263931274,0.3231813311576843,1017.0659999994314,483.99500000050466
Branco_BDireito.txt,348.0,0.17930854988110675,60.0,0.36524564027786255,0.3945744037628174,976.1907000001884,484.8952999991525
Branco_BDireito.txt,353.0,0.19119648284023988,60.0,0.282279908657074,0.31001248955726624,935.4354000006424,544.3220999995901
Branco_BDireito.txt,358.0,0.19487789312933126,60.0,0.332394003868103,0.3105156123638153,1039.3812000002072,501.63700000030076
Branco_BDireito.txt,363.0,0.1980418818545867,60.0,0.418815016746521,0.3748965561389923,964.9061999998594,506.56720000006317
Branco_BDireito.txt,368.0,0.2148452354650668,60.0,0.560264527797699,0.39682915806770325,1020.5210000003717,506.7410999999993
Branco_BDireito.txt,373.0,0.18989294282796176,60.0,0.4135694205760956,0.41403067111968994,1139.600600000449,530.2506999996695
Branco_BDireito.txt,378.0,0.2287446633093534,60.0,0.3404708802700043,0.3044385612010956,1052.179100000103,506.3698000003569
Branco_BDireito.txt,383.0,0.199206277738847,60.0,0.2871379852294922,0.3504748046398163,1098.8447999998243,492.81470000005356
Branco_BDireito.txt,388.0,0.23772336731760008,60.0,0.37196826934814453,0.3194863796234131,1002.2515000000567,525.453600000219
Branco_BDireito.txt,393.0,0.1450481752585933,60.0,0.3376738131046295,0.2993442118167877,1227.881200000411,542.5592000001416
Branco_BDireito.txt,398.0,0.18944959469942677,60.0,0.21811509132385254,0.27107128500938416,967.3773000004076,518.9698000003773
Branco_BDireito.txt,403.0,0.19323363788198777,60.0,0.3918363153934479,0.22699671983718872,1019.4652000000133,498.88470000041707
Branco_BDireito.txt,408.0,0.14869445621076302,60.0,0.2220230996608734,0.24644124507904053,981.7564000004495,505.42509999922913
Branco_BDireito.txt,413.0,0.17471307521469895,60.0,0.5368943214416504,0.2604709267616272,980.7076000006418,559.5657000003484
Branco_BDireito.txt,418.0,0.2050229019493073,60.0,0.3001144230365753,0.260261595249176,911.9277999998303,524.5875999999043
Branco_BEsquerdo.txt,8.0,0.19161731090787884,60.0,0.5495288968086243,0.48173972964286804,907.2782000002917,574.4785000006232
Branco_BEsquerdo.txt,13.0,0.158814067546941,60.0,0.709889829158783,0.24256625771522522,885.7653999994,585.7805999994525
Branco_BEsquerdo.txt,18.0,0.1389974424893515,60.0,0.7126847505569458,0.6461614370346069,851.1069999995016,592.8635000000213
Branco_BEsquerdo.txt,23.0,0.1981295281729866,60.0,0.1786014586687088,0.26282188296318054,813.4191999997711,616.5409000004729
Branco_BEsquerdo.txt,28.0,0.13911450653250224,60.0,0.33233970403671265,0.3506583273410797,839.5455999998376,602.5087999996686
Branco_BEsquerdo.txt,33.0,0.12458390892851648,60.0,0.30925509333610535,0.2817807197570801,895.2321000006123,686.1648999993122
Branco_BEsquerdo.txt,38.0,0.19784703094571132,60.0,0.2815110981464386,0.18284963071346283,799.7685000000274,619.6521999991091
Branco_BEsquerdo.txt,43.0,0.21060692625649532,60.0,0.12735554575920105,0.20420821011066437,824.6384000003673,667.5762000004397
Branco_BEsquerdo.txt,48.0,0.15597555833273125,60.0,0.24312297999858856,0.27883675694465637,768.016500000158,614.1137000004164
Branco_BEsquerdo.txt,53.0,0.19817092835233746,60.0,0.24185305833816528,0.1419018805027008,798.0102000001352,648.4899999995832
Branco_BEsquerdo.txt,58.0,0.2997664065866542,60.0,0.5328956246376038,0.4360879361629486,802.15969999972,628.7867999999435
Branco_BEsquerdo.txt,63.0,0.3005580966228194,60.0,0.18855078518390656,0.4239519536495209,812.4260999993567,674.3876999998974
Branco_BEsquerdo.txt,68.0,0.2630422223673708,60.0,0.33716800808906555,0.2381744682788849,773.2759000000442,659.6601000001101
Branco_BEsquerdo.txt,73.0,0.2894737646963105,60.0,0.2913670241832733,0.2812882661819458,777.1597999999358,635.9055000002627
Branco_BEsquerdo.txt,78.0,0.22748756761045624,60.0,0.44711804389953613,0.20127752423286438,773.560699999507,693.1032000002233
Branco_BEsquerdo.txt,83.0,0.21461135996290084,60.0,0.3464096486568451,0.2713417708873749,779.6512999993865,664.1603000007308
Branco_BEsquerdo.txt,88.0,0.22100387343777397,60.0,0.4604234993457794,0.2857947051525116,810.743499999262,701.9728000004761
Branco_BEsquerdo.txt,93.0,0.22742125444343142,60.0,0.3260670304298401,0.23798371851444244,739.1477000001032,671.1456000002727
Branco_BEsquerdo.txt,98.0,0.16529331985961807,60.0,0.34118905663490295,0.4004098176956177,824.0986000000703,670.9192000007533
Branco_BEsquerdo.txt,103.0,0.2176446738161843,60.0,0.3613942861557007,0.42501577734947205,812.001300000702,605.9916000003795
Branco_BEsquerdo.txt,108.0,0.17199819251145287,60.0,0.3394128084182739,0.49646663665771484,866.8668000000253,651.8095999999787
Branco_BEsquerdo.txt,113.0,0.22230142054118152,60.0,0.2716362178325653,0.32749438285827637,854.7905000004903,630.6636999997863
Branco_BEsquerdo.txt,118.0,0.17652395624910844,60.0,0.3842472434043884,0.37936174869537354,845.5295000003389,605.5618000000322
Branco_BEsquerdo.txt,123.0,0.17728466684968314,60.0,0.48368245363235474,0.3755534291267395,882.1779999998398,549.3944999998348
Branco_BEsquerdo.txt,128.0,0.20327507713776227,60.0,0.16989532113075256,0.16296924650669098,902.4469000005411,601.4334000001327
Branco_BEsquerdo.txt,133.0,0.19165748659682727,60.0,0.30984848737716675,0.13714683055877686,835.4727000005369,585.6564999994589
Branco_BEsquerdo.txt,138.0,0.14936251978960946,60.0,0.28917819261550903,0.4571899473667145,880.9001999998145,523.505600000135
Branco_BEsquerdo.txt,143.0,0.13226143423474848,60.0,0.12044274806976318,0.16537708044052124,908.3106999996744,561.8800000002011
Branco_BEsquerdo.txt,148.0,0.12104317183354894,60.0,0.17342598736286163,0.06152566894888878,919.0053999991505,537.5783999998021
Branco_BEsquerdo.txt,153.0,0.15501337373447927,60.0,0.18591362237930298,0.18249084055423737,887.7185000001191,555.1697000000786
Branco_BEsquerdo.txt,158.0,0.1679553469472168,60.0,0.1780756711959839,0.23946169018745422,950.9588000000804,488.53330000019923
Branco_BEsquerdo.txt,163.0,0.17795114411540788,60.0,0.2814629375934601,0.3418666124343872,981.3857999997708,515.8038999998098
Branco_BEsquerdo.txt,168.0,0.25180049067376165,60.0,0.3424888253211975,0.20286907255649567,972.4352000002909,460.6229999999414
Branco_BEsquerdo.txt,173.0,0.23339051597563454,60.0,0.20957517623901367,0.19072280824184418,977.1078999992824,492.0972999998412
Branco_BEsquerdo.txt,178.0,0.1950363170169507,60.0,0.2778349220752716,0.23508360981941223,958.4353000000192,498.6248000004707
Branco_BEsquerdo.txt,183.0,0.14635407982900855,60.0,0.2291354387998581,0.2310616821050644,967.2105999998166,486.52859999947395
Branco_BEsquerdo.txt,188.0,0.22235737247970186,60.0,0.23015880584716797,0.2318568378686905,926.442699999825,456.63969999986875
Branco_BEsquerdo.txt,193.0,0.20625246830024777,60.0,0.1255575567483902,0.15684130787849426,884.959600000002,474.23499999968044
Branco_BEsquerdo.txt,198.0,0.22766472135481922,60.0,0.16759032011032104,0.19574007391929626,898.1352000000697,462.8375000002052
Branco_BEsquerdo.txt,203.0,0.2331027923509771,60.0,0.2391384243965149,0.24468138813972473,885.3265999996438,450.8090999997876
Branco_BEsquerdo.txt,208.0,0.22319706100355285,60.0,0.2988167107105255,0.25565510988235474,882.098600000063,459.63709999978164
Branco_BEsquerdo.txt,213.0,0.2392127608753688,60.0,0.21854716539382935,0.21361035108566284,856.5638000000035,472.16089999983524
Branco_BEsquerdo.txt,218.0,0.18934976279125754,60.0,0.39380770921707153,0.49403560161590576,894.5196000004216,459.3469000001278
Branco_BEsquerdo.txt,223.0,0.27650529128991036,60.0,0.1668563038110733,0.2832253873348236,883.2809999994424,463.68919999986247
Branco_BEsquerdo.txt,228.0,0.2028803941451617,60.0,0.14445830881595612,0.1512327790260315,893.9620999999534,472.11329999936424
Branco_BEsquerdo.txt,233.0,0.2617795019894044,60.0,0.15832413733005524,0.21907231211662292,883.2406000001356,461.1411000005319
Branco_BEsquerdo.txt,238.0,0.20958336624931265,60.0,0.2514951229095459,0.27299225330352783,882.2156000005634,476.169900000059
Branco_BEsquerdo.txt,243.0,0.19481089139329918,60.0,0.213489830493927,0.17832030355930328,872.5659000001542,472.35929999988
Branco_BEsquerdo.txt,248.0,0.24374065592944497,60.0,0.24542179703712463,0.17611774802207947,901.380500000414,450.8432000002358
Branco_BEsquerdo.txt,253.0,0.22348578500138422,60.0,0.11352749168872833,0.13858747482299805,908.5957999996026,496.87209999956394
Branco_BEsquerdo.txt,258.0,0.28022014089331665,60.0,0.18107633292675018,0.17693015933036804,853.5684999997102,486.3796999998158
Branco_BEsquerdo.txt,263.0,0.26968134294560925,60.0,0.16059574484825134,0.21855388581752777,876.4227000001483,478.70640000019193
Branco_BEsquerdo.txt,268.0,0.22942994869818686,60.0,0.2149268239736557,0.22014038264751434,846.2156000005052,535.1235000007364
Branco_BEsquerdo.txt,273.0,0.3210563934996529,60.0,0.27717354893684387,0.3558317720890045,909.611699999914,510.17010000032315
Branco_BEsquerdo.txt,278.0,0.26807231465014447,60.0,0.3453178405761719,0.20602908730506897,842.874899999515,558.057700000063
Branco_BEsquerdo.txt,283.0,0.29781273007765857,60.0,0.2427985668182373,0.2757382094860077,841.8419000008726,540.6731000002765
Branco_BEsquerdo.txt,288.0,0.2542371196045217,60.0,0.16976702213287354,0.27538761496543884,830.4168999993635,523.9166000001205
Branco_BEsquerdo.txt,293.0,0.24083559836737817,60.0,0.12404956668615341,0.14658330380916595,836.9712999992771,549.3403000000399
Branco_BEsquerdo.txt,298.0,0.25387233856745983,60.0,0.26377230882644653,0.3081028163433075,858.7827000001198,531.4840999999433
Branco_BEsquerdo.txt,303.0,0.21544481301482218,60.0,0.16782338917255402,0.19691939651966095,790.3588999997737,553.5548000007111
