filename,start_time,duration_sec,window_end_sec,cardiac_hr_snr,hr_bpm,nrmse_chronos,nrmse_timesfm,latency_chronos_ms,latency_timesfm_ms
Branco_BDireito.txt,12:27:42.301,421.048,64.8,0.1443962010285481,60.0,0.4306160807609558,219.50999450683594,740.1491999917198,343.9809999836143
Branco_BDireito.txt,12:27:42.301,421.048,69.8,0.13565927321831586,60.0,0.16965913772583008,419.0816955566406,684.5328999916092,317.70460002007894
Branco_BDireito.txt,12:27:42.301,421.048,74.8,0.12604921686171047,60.0,0.19067557156085968,257.039306640625,747.8044000163209,315.8961000153795
Branco_BDireito.txt,12:27:42.301,421.048,79.8,0.16860834813542347,60.0,0.14458060264587402,353.4732666015625,645.0104000105057,339.25690001342446
Branco_BDireito.txt,12:27:42.301,421.048,84.8,0.14784779821880384,60.0,0.2289285808801651,486.3434143066406,796.86109998147,379.05019999016076
Branco_BDireito.txt,12:27:42.301,421.048,89.8,0.1473034587561189,60.0,0.2739696502685547,132.09600830078125,846.1936000094283,319.1002999956254
Branco_BDireito.txt,12:27:42.301,421.048,94.8,0.16342725825539853,60.0,0.4716390371322632,387.46124267578125,755.8781999978237,302.45049999211915
Branco_BDireito.txt,12:27:42.301,421.048,99.8,0.12660344729145148,60.0,0.15042296051979065,210.19448852539062,672.4035000079311,335.4881999839563
Branco_BDireito.txt,12:27:42.301,421.048,104.8,0.15884090380840785,60.0,0.1025371178984642,422.34814453125,723.9983000035863,326.74190000398085
Branco_BDireito.txt,12:27:42.301,421.048,109.8,0.1607234167361423,60.0,0.5584262609481812,842.4832153320312,655.0632999860682,320.58599998708814
Branco_BDireito.txt,12:27:42.301,421.048,114.8,0.1382122110591669,60.0,0.11716143786907196,157.95220947265625,711.1946000077296,320.9779000026174
Branco_BDireito.txt,12:27:42.301,421.048,119.8,0.18552150857951166,60.0,0.3422190248966217,404.2756042480469,713.8073999958578,338.0276999960188
Branco_BDireito.txt,12:27:42.301,421.048,124.8,0.18532325294908922,60.0,0.055425383150577545,282.1394348144531,724.4303000043146,376.3743000163231
Branco_BDireito.txt,12:27:42.301,421.048,129.8,0.1726363109255591,60.0,0.18453951179981232,569.0413208007812,887.4742000189144,327.357000001939
Branco_BDireito.txt,12:27:42.301,421.048,134.8,0.17367384939466726,60.0,0.21356600522994995,264.2738952636719,703.748900006758,318.7696000095457
Branco_BDireito.txt,12:27:42.301,421.048,139.8,0.18412828460618433,60.0,1.3090885877609253,560.5311889648438,745.380699983798,305.33369997283444
Branco_BDireito.txt,12:27:42.301,421.048,144.8,0.14320624892641237,60.0,0.2570035755634308,408.28387451171875,689.4247000163887,265.1927999977488
Branco_BDireito.txt,12:27:42.301,421.048,149.8,0.18205750624099684,60.0,0.15590068697929382,204.38978576660156,748.6779000028037,425.3315000096336
Branco_BDireito.txt,12:27:42.301,421.048,154.8,0.16229032907319693,60.0,0.19252057373523712,302.2909240722656,1115.3099999937695,326.0461000027135
Branco_BDireito.txt,12:27:42.301,421.048,159.8,0.14118355809050362,60.0,0.06067531183362007,242.35061645507812,703.2315999967977,333.00129999406636
Branco_BDireito.txt,12:27:42.301,421.048,164.8,0.1375089605561662,60.0,0.1984267383813858,455.155029296875,665.545399999246,246.97350000496954
Branco_BDireito.txt,12:27:42.301,421.048,169.8,0.17898516903618014,60.0,0.19657555222511292,229.20077514648438,590.2343000052497,249.53929998446256
Branco_BDireito.txt,12:27:42.301,421.048,174.8,0.16892015101355667,60.0,0.5720992088317871,374.3363037109375,576.3639000069816,242.41770000662655
Branco_BDireito.txt,12:27:42.301,421.048,179.8,0.15595975937000514,60.0,0.23388426005840302,82.55145263671875,604.3088000151329,270.01259999815375
Branco_BDireito.txt,12:27:42.301,421.048,184.8,0.1678060032858156,60.0,0.44696056842803955,379.7228088378906,726.3007000146899,304.6639999956824
Branco_BDireito.txt,12:27:42.301,421.048,189.8,0.19364346979846414,60.0,0.40472397208213806,619.5851440429688,609.0842999983579,253.4501000191085
Branco_BDireito.txt,12:27:42.301,421.048,194.8,0.2056213339827148,60.0,0.39448633790016174,389.21429443359375,593.6355000012554,240.0105999840889
Branco_BDireito.txt,12:27:42.301,421.048,199.8,0.2134851361876703,60.0,0.2009734958410263,773.703857421875,560.8477999921888,254.29949999670498
Branco_BDireito.txt,12:27:42.301,421.048,204.8,0.22815630820599211,60.0,0.30269092321395874,99.2329330444336,585.66179999616,255.06479997420684
Branco_BDireito.txt,12:27:42.301,421.048,209.8,0.17421935800203772,60.0,0.19044075906276703,178.66232299804688,565.3541999927256,242.7286999882199
Branco_BDireito.txt,12:27:42.301,421.048,214.8,0.16483414756950523,60.0,0.49889642000198364,299.5953063964844,576.7965999839362,244.38259997987188
Branco_BDireito.txt,12:27:42.301,421.048,219.8,0.17232605967194217,60.0,0.18798768520355225,390.84344482421875,578.0142000003252,249.7043000184931
Branco_BDireito.txt,12:27:42.301,421.048,224.8,0.1613736955482758,60.0,0.2284374088048935,244.56060791015625,581.8308000161778,240.76859999331646
Branco_BDireito.txt,12:27:42.301,421.048,229.8,0.2106158865574288,60.0,0.14722955226898193,523.44873046875,576.2715000018943,239.99070000718348
Branco_BDireito.txt,12:27:42.301,421.048,234.8,0.15764246390234382,60.0,0.22916601598262787,298.4108581542969,668.1398000218906,317.9876000212971
Branco_BDireito.txt,12:27:42.301,421.048,239.8,0.18946150404413956,60.0,0.36240145564079285,278.1489562988281,866.0746999958064,315.27679998544045
Branco_BDireito.txt,12:27:42.301,421.048,244.8,0.1350796965560015,60.0,0.09678654372692108,340.6548156738281,636.9088999927044,250.6991999980528
Branco_BDireito.txt,12:27:42.301,421.048,249.8,0.17647539916865482,60.0,0.4305734932422638,152.68008422851562,613.7991999858059,245.32629997702315
Branco_BDireito.txt,12:27:42.301,421.048,254.8,0.15487755706815776,60.0,0.2049218714237213,832.1272583007812,569.0442000050098,228.1747999950312
Branco_BDireito.txt,12:27:42.301,421.048,259.8,0.14297879484174916,60.0,0.17744490504264832,220.27206420898438,571.0489999910351,244.79580001207069
Branco_BDireito.txt,12:27:42.301,421.048,264.8,0.15361085616109443,60.0,0.1082741916179657,238.37033081054688,578.9435000042431,237.98510001506656
Branco_BDireito.txt,12:27:42.301,421.048,269.8,0.15856534136140696,60.0,0.13117626309394836,218.94927978515625,567.5357000145596,256.9229000073392
Branco_BDireito.txt,12:27:42.301,421.048,274.8,0.14112033094396104,60.0,0.40412992238998413,364.7392578125,557.5848000007682,293.52090001339093
Branco_BDireito.txt,12:27:42.301,421.048,279.8,0.2207301460122541,60.0,0.7338427901268005,525.774169921875,624.8580999963451,246.00469999131747
Branco_BDireito.txt,12:27:42.301,421.048,284.8,0.23542561415874863,60.0,0.42243775725364685,463.4803161621094,630.5857999832369,304.0454000001773
Branco_BDireito.txt,12:27:42.301,421.048,289.8,0.2365491338781964,60.0,0.25410082936286926,326.9992980957031,1089.3420999927912,778.0693000240717
Branco_BDireito.txt,12:27:42.301,421.048,294.8,0.15412856198615887,60.0,0.26717501878738403,590.2760620117188,962.0960000029299,342.3235999944154
Branco_BDireito.txt,12:27:42.301,421.048,299.8,0.17961726016603272,60.0,0.519457221031189,581.91357421875,898.5047999885865,397.7578000049107
Branco_BDireito.txt,12:27:42.301,421.048,304.8,0.1733909847459765,60.0,0.2768242061138153,184.9491729736328,683.3538000064436,366.1648999841418
Branco_BDireito.txt,12:27:42.301,421.048,309.8,0.18145232703395292,60.0,0.09428109973669052,416.12945556640625,797.2810000064783,418.83769998094067
Branco_BDireito.txt,12:27:42.301,421.048,314.8,0.18403848841731058,60.0,0.1634979397058487,608.7020263671875,801.3564000139013,371.1228000174742
Branco_BDireito.txt,12:27:42.301,421.048,319.8,0.18869383981340057,60.0,0.23131117224693298,296.1834411621094,772.8380000044126,279.90130000398494
Branco_BDireito.txt,12:27:42.301,421.048,324.8,0.1717835716431486,60.0,0.4739410877227783,874.1311645507812,751.1834000179078,274.52760000596754
Branco_BDireito.txt,12:27:42.301,421.048,329.8,0.20368775652910995,60.0,0.31655994057655334,196.66018676757812,721.7423999973107,357.9998000059277
Branco_BDireito.txt,12:27:42.301,421.048,334.8,0.1652567421162568,60.0,0.5974705219268799,485.0118103027344,941.9713000243064,404.1273999901023
Branco_BDireito.txt,12:27:42.301,421.048,339.8,0.1934273116240871,60.0,0.42035531997680664,535.1132202148438,838.003499986371,383.34459997713566
Branco_BDireito.txt,12:27:42.301,421.048,344.8,0.20350355724013927,60.0,0.37383320927619934,246.6519317626953,837.5126000028104,396.01220001350157
Branco_BDireito.txt,12:27:42.301,421.048,349.8,0.21901849102556314,60.0,0.14718548953533173,422.9993896484375,798.8562000100501,358.2106999820098
Branco_BDireito.txt,12:27:42.301,421.048,354.8,0.17582038770187344,60.0,0.19606757164001465,263.55859375,818.8742999918759,402.6785000169184
Branco_BDireito.txt,12:27:42.301,421.048,359.8,0.2050139235616174,60.0,0.2781878113746643,605.3637084960938,832.1032999956515,408.09539999463595
Branco_BDireito.txt,12:27:42.301,421.048,364.8,0.20233999166890856,60.0,0.2692399322986603,205.76641845703125,793.7779999920167,452.2525999927893
Branco_BDireito.txt,12:27:42.301,421.048,369.8,0.1977061695636183,60.0,0.22559739649295807,523.6744384765625,781.694500008598,376.228600012837
Branco_BDireito.txt,12:27:42.301,421.048,374.8,0.21009400892452057,60.0,0.21084453165531158,362.4140319824219,897.182500018971,437.36169999465346
Branco_BDireito.txt,12:27:42.301,421.048,379.8,0.18731594236098895,60.0,0.3705854117870331,198.4835968017578,888.2191000157036,415.51939997589216
Branco_BDireito.txt,12:27:42.301,421.048,384.8,0.241426955116827,60.0,0.7465684413909912,794.3303833007812,780.889899993781,333.8420999934897
Branco_BDireito.txt,12:27:42.301,421.048,389.8,0.1962592447393636,60.0,0.3551827073097229,324.31414794921875,857.1549999760464,403.8081000035163
Branco_BDireito.txt,12:27:42.301,421.048,394.8,0.2225946472497634,60.0,0.585164487361908,223.41268920898438,757.6140000019222,335.7811000023503
Branco_BDireito.txt,12:27:42.301,421.048,399.8,0.15514047008719697,60.0,0.2519141733646393,443.9893798828125,753.2489000004716,293.67509999428876
Branco_BDireito.txt,12:27:42.301,421.048,404.8,0.16002702284424586,60.0,0.2363123744726181,285.57232666015625,851.0959999985062,412.81579999485984
Branco_BDireito.txt,12:27:42.301,421.048,409.8,0.17487564583366272,60.0,0.41771993041038513,452.14190673828125,773.239600006491,997.5340999953914
Branco_BDireito.txt,12:27:42.301,421.048,414.8,0.17230067552302455,60.0,0.12215036898851395,275.33935546875,1450.2156000235118,369.9311999953352
Branco_BDireito.txt,12:27:42.301,421.048,419.8,0.16919054372381298,60.0,0.14422541856765747,347.03857421875,864.4942999817431,320.9936000057496
Branco_BEsquerdo.txt,12:19:56.774,421.048,19.8,0.16690001630768267,60.0,0.40683266520500183,401.14727783203125,919.8163000110071,416.7289999895729
Branco_BEsquerdo.txt,12:19:56.774,421.048,24.8,0.12818265318306937,60.0,0.5541865229606628,76.515625,867.0674999884795,377.93970000348054
Branco_BEsquerdo.txt,12:19:56.774,421.048,29.8,0.14272913152161287,60.0,0.17791329324245453,284.30535888671875,762.4297000002116,451.28410001052544
Branco_BEsquerdo.txt,12:19:56.774,421.048,34.8,0.17406903109334637,60.0,0.13515856862068176,451.72918701171875,857.6836000138428,357.3340000002645
Branco_BEsquerdo.txt,12:19:56.774,421.048,39.8,0.15585752560638672,60.0,0.10411533713340759,245.518310546875,1110.626699985005,378.19230000604875
Branco_BEsquerdo.txt,12:19:56.774,421.048,44.8,0.17182957737543011,60.0,0.16496430337429047,225.55813598632812,948.9027000090573,421.60339999827556
Branco_BEsquerdo.txt,12:19:56.774,421.048,49.8,0.1998265660758404,60.0,0.20541158318519592,526.651611328125,917.1743000042625,398.91789999092
Branco_BEsquerdo.txt,12:19:56.774,421.048,54.8,0.1871800335038313,60.0,0.19462084770202637,169.90191650390625,899.8638000048231,364.8162999888882
Branco_BEsquerdo.txt,12:19:56.774,421.048,59.8,0.22398639245994975,60.0,0.3904965817928314,448.38299560546875,805.0643999886233,419.0474000060931
Branco_BEsquerdo.txt,12:19:56.774,421.048,64.8,0.2792186517209085,60.0,0.3832304775714874,852.0159912109375,757.6135999988765,377.9176000098232
Branco_BEsquerdo.txt,12:19:56.774,421.048,69.8,0.29213105778627285,60.0,0.11682187020778656,302.0499572753906,769.1959000076167,374.80479999794625
Branco_BEsquerdo.txt,12:19:56.774,421.048,74.8,0.2816081437133972,60.0,0.18397977948188782,685.9928588867188,763.6014000163414,335.07810000446625
Branco_BEsquerdo.txt,12:19:56.774,421.048,79.8,0.2556873664833292,60.0,0.25802478194236755,246.90371704101562,848.9741999947,447.8399000072386
Branco_BEsquerdo.txt,12:19:56.774,421.048,84.8,0.22878512470848206,60.0,0.23161867260932922,263.03021240234375,912.1378000127152,372.39380000391975
Branco_BEsquerdo.txt,12:19:56.774,421.048,89.8,0.20758388216528217,60.0,0.14801949262619019,135.37246704101562,1055.523599992739,418.0190000042785
Branco_BEsquerdo.txt,12:19:56.774,421.048,94.8,0.20023880518392612,60.0,0.21649177372455597,261.9060974121094,880.0416000012774,375.7101999945007
Branco_BEsquerdo.txt,12:19:56.774,421.048,99.8,0.2213749279114508,60.0,0.5023474097251892,456.83123779296875,911.6364999790676,344.9562999885529
Branco_BEsquerdo.txt,12:19:56.774,421.048,104.8,0.1638858519862182,60.0,0.40224161744117737,295.9498596191406,878.7052999832667,379.0908999799285
Branco_BEsquerdo.txt,12:19:56.774,421.048,109.8,0.21544560770747115,60.0,0.3815612196922302,397.72882080078125,790.0433999893721,389.11950000328943
Branco_BEsquerdo.txt,12:19:56.774,421.048,114.8,0.1703258095602974,60.0,0.27687594294548035,246.9156951904297,785.3986000118311,297.56130001624115
Branco_BEsquerdo.txt,12:19:56.774,421.048,119.8,0.17376973334201723,60.0,0.21778815984725952,329.1900634765625,734.0406000148505,493.33719999413006
Branco_BEsquerdo.txt,12:19:56.774,421.048,124.8,0.15626856401043895,60.0,0.28028181195259094,123.38956451416016,1558.5436000255868,440.5554000113625
Branco_BEsquerdo.txt,12:19:56.774,421.048,129.8,0.1848306274923013,60.0,0.07492203265428543,231.40736389160156,854.4423000130337,382.6331000018399
Branco_BEsquerdo.txt,12:19:56.774,421.048,134.8,0.19758561702561672,60.0,0.17118971049785614,392.8763427734375,892.6909000147134,402.09720001439564
Branco_BEsquerdo.txt,12:19:56.774,421.048,139.8,0.1617137125820635,60.0,0.17884337902069092,270.3692626953125,828.9495000208262,353.93260000273585
Branco_BEsquerdo.txt,12:19:56.774,421.048,144.8,0.14212003722946198,60.0,0.07205764949321747,259.75482177734375,789.8884000023827,574.1382999985944
Branco_BEsquerdo.txt,12:19:56.774,421.048,149.8,0.12747913737700822,60.0,0.2166406810283661,485.7854309082031,801.6375000006519,425.204200000735
Branco_BEsquerdo.txt,12:19:56.774,421.048,154.8,0.13694657753530615,60.0,0.26723167300224304,399.7148132324219,914.1564999881666,419.31929998099804
Branco_BEsquerdo.txt,12:19:56.774,421.048,159.8,0.15823267350437795,60.0,0.0973299965262413,474.5561218261719,902.7132999908645,427.03079999773763
Branco_BEsquerdo.txt,12:19:56.774,421.048,164.8,0.20635124932597007,60.0,0.7066528797149658,460.1992492675781,862.3631999944337,395.94089999445714
Branco_BEsquerdo.txt,12:19:56.774,421.048,169.8,0.1813179473873674,60.0,0.2286548912525177,544.5540771484375,828.7263000092935,380.1398999930825
Branco_BEsquerdo.txt,12:19:56.774,421.048,174.8,0.2501832220007071,60.0,0.24039556086063385,434.6900634765625,849.1101999825332,402.37909997813404
Branco_BEsquerdo.txt,12:19:56.774,421.048,179.8,0.21207349853242163,60.0,0.305635005235672,262.42333984375,750.9632000001147,392.97759998589754
Branco_BEsquerdo.txt,12:19:56.774,421.048,184.8,0.19361872544472103,60.0,0.12720629572868347,463.7446594238281,1073.3706000028178,475.7940999988932
Branco_BEsquerdo.txt,12:19:56.774,421.048,189.8,0.15889468048622873,60.0,0.1381026804447174,259.99932861328125,937.8748000017367,371.2457999936305
Branco_BEsquerdo.txt,12:19:56.774,421.048,194.8,0.2088607494886076,60.0,0.19456516206264496,291.5355224609375,886.8493000045419,406.1099000100512
Branco_BEsquerdo.txt,12:19:56.774,421.048,199.8,0.24060471498299288,60.0,0.21296490728855133,538.340087890625,942.495900002541,380.5374999938067
